Year,State,Quarter,Amount,Population_x,Unemployment_Rate,Civilian noninstitutional population,Total Civilian Labor Force,Total Employed Civilian Labor Force,Total Unemployed Civilian Labor Force,% Civilian Labor Force Unemployed,Personal_Income,Applications,Formations,Births,GDP_Total,GDP_Accom_Food,GDP_Admin_Waste,GDP_Ag_Fish_Hunt,GDP_Arts_Recreation,GDP_Construction,GDP_Durable_Goods,GDP_Education,GDP_Finance_Insurance,GDP_Gov_Federal,GDP_Gov_Military,GDP_Gov_State_Local,GDP_Gov_Total,GDP_Healthcare_Social,GDP_Information,GDP_Management,GDP_Manufacturing,GDP_Mining_Oil_Gas,GDP_Nondurable_Goods,GDP_Other_Services,GDP_Private_Total,GDP_Prof_Tech_Services,GDP_Real_Estate,GDP_Retail,GDP_Transport_Warehousing,GDP_Utilities,GDP_Wholesale,Housing_Price_Index,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,Pop_Youth,Pop_Working,Pop_Senior,Age_Median,Population_y,Lawful_Permanent_Residents,Nonimmigrants,Naturalizations,Refugees,Asylees,Lawful_Permanent_Residents_Per_Million,Nonimmigrants_Per_Million,Naturalizations_Per_Million,Refugees_Per_Million,Asylees_Per_Million
2009,Mississippi,10,6233901.0,11847335,36.97,8869069.0,5108672.0,4648112.0,460560.0,36.1,357656.1,19731,1901,42901,369512.0,14075.7,8370.3,6576.3,2643.9,19513.9,28798.1,3068.1,15626.6,11660.4,8702.8,48672.5,69035.8,28262.5,7858.0,3987.3,54046.1,5964.7,25248.0,8754.0,300476.3,12872.7,40312.3,28674.1,11603.900000000001,10370.3,17895.4,723.69,2958774.0,1788908.0,1097005.0,16367.0,26063.0,1689.0,28742.0,2879079.0,79695.0,,,,,,,,,,,,,,,
2009,Missouri,10,9924722.0,23880315,36.37,18370387.0,12255943.0,11160759.0,1095184.0,35.7,865697.8,41624,5308,78905,1017224.9,25670.8,28011.9,12793.8,12231.1,40180.9,52852.6,13021.0,82822.3,25606.5,11203.1,92652.8,129462.4,85524.9,51863.3,27069.8,120945.2,3638.7,68092.6,24193.6,887762.5,62408.5,124900.0,61630.8,32394.2,16937.8,61523.8,751.73,5961088.0,5023152.0,695364.0,30081.0,97477.0,6636.0,108378.0,5755168.0,205920.0,,,,,,,,,,,,,,,
2009,Montana,10,2186670.0,3942909,28.4,3087221.0,2020652.0,1879091.0,141561.0,28.0,135706.5,8853,1266,12257,143519.8,4706.3,3266.4,4850.5,1917.6,8715.7,2747.6,758.1,6895.7,5650.1,2005.4,16255.5,23911.1,13742.4,4059.8,552.3,6269.1,7730.2,3521.5,3342.3,119608.6,6707.5,19013.800000000003,9781.2,6034.0,3765.3,7500.1,1194.81,983982.0,887526.0,4354.0,62711.0,6429.0,787.0,22175.0,955772.0,28210.0,,,,,,,,,,,,,,,
2009,Nebraska,10,3774077.0,7268135,18.54,5504697.0,3981882.0,3800841.0,181041.0,18.2,285838.69999999995,10470,1716,26936,349302.0,7260.2,8072.700000000001,19685.2,1693.3,15245.1,15707.8,3576.9,28141.9,5389.4,3823.7,36872.3,46085.3,26581.9,11656.3,7706.1,40932.5,525.1,25224.7,7500.2,303216.8,16625.4,33429.2,20342.300000000003,24693.4,7400.5,22148.5,765.96,1812683.0,1639946.0,84684.0,22862.0,32247.0,2025.0,30919.0,1651812.0,160871.0,,,,,,,,,,,,,,,
2009,Nevada,10,5936500.0,10759276,44.3,8211505.0,5557623.0,4960366.0,597257.0,43.0,387931.0,37704,3008,37612,489884.89999999997,65503.2,13965.2,1059.3,13458.9,36497.1,16055.800000000001,2377.4,21989.699999999997,7952.0,4641.7,44292.7,56886.3,27361.1,12776.3,10146.0,21904.600000000002,15592.9,5848.9,8555.8,432998.6,24656.199999999997,79245.2,30587.6,18527.7,9552.0,19242.4,559.01,2684665.0,2104015.0,228060.0,42338.0,197944.0,18775.0,93533.0,1981298.0,703367.0,,,,,,,,,,,,,,,
2009,New Hampshire,10,2119466.0,5265111,24.2,4192243.0,2935551.0,2762907.0,172644.0,23.6,237526.09999999998,8879,1230,13377,252209.0,7281.4,7455.1,599.8,2579.1,8359.7,19866.5,5961.6,15414.699999999999,4526.7,4512.6,21709.6,30748.9,23580.9,10254.4,3585.6,26799.6,275.3,6932.8,5757.8,221460.0,16107.0,40940.3,22827.8,3598.2,5230.5,14851.0,811.09,1316102.0,1249055.0,16108.0,3619.0,28568.0,568.0,18184.0,1279772.0,36330.0,,,,,,,,,,,,,,,
2009,New Jersey,10,26043908.0,35069587,35.34,27285337.0,18278883.0,16711637.0,1567246.0,34.3,1745085.8,84073,8197,110331,1925810.8,41613.4,61846.7,2960.5,16130.2,66113.5,57308.7,23227.300000000003,115930.0,28390.8,10123.1,192669.0,231182.8,148880.19999999998,94421.5,52579.7,183856.7,1215.5,126548.1,39232.8,1694628.0,169520.2,315595.3,109889.0,63828.2,37996.2,149791.0,881.33,8755602.0,6543428.0,1274062.0,47046.0,729996.0,7593.0,153477.0,7239732.0,1515870.0,,,,,,,,,,,,,,,
2009,New Mexico,10,4108976.0,8175595,28.2,6178057.0,3751595.0,3494177.0,257418.0,27.4,268047.2,11915,1464,29000,330565.3,9909.5,9189.6,3384.3,2540.8,14727.4,18017.0,2144.3,8993.3,24454.4,11979.7,42384.2,78818.2,22753.8,11270.5,1740.3999999999999,22170.1,28509.7,4153.1,7555.0,251747.1,24647.0,39310.9,19788.9,7398.8,5450.1,10262.7,891.96,2036802.0,1704855.0,47952.0,206560.0,30303.0,3106.0,44026.0,1099238.0,937564.0,,,,,,,,,,,,,,,
2009,New York,10,55664509.0,77320721,33.54,61120976.0,38624453.0,35451630.0,3172823.0,32.8,3624753.0,170908,22748,248110,4621969.0,110229.79999999999,111916.5,8080.0,73271.4,151131.40000000002,118169.9,95834.6,724827.0,64508.5,22748.8,459148.7,546406.0,346145.6,351804.8,88070.9,277529.0,4086.5,159359.0,94764.2,4075563.0,387099.9,647072.3,220119.5,91284.1,70676.9,221618.6,811.89,19307066.0,13902265.0,3358828.0,176161.0,1451956.0,23126.0,394730.0,15948001.0,3359065.0,,,,,,,,,,,,,,,
2009,North Carolina,10,20843703.0,37908019,43.16,28855303.0,18685743.0,16688904.0,1996839.0,42.6,1357765.8,68564,7966,126845,1652387.1,35505.0,42546.3,15540.7,12387.3,60194.6,132724.7,21861.3,121910.6,31033.3,46354.3,166876.8,244264.4,110759.7,52416.5,35825.6,357208.0,2885.4,224483.4,32631.1,1408122.9,83482.1,188512.3,84742.9,34581.5,30338.4,84793.6,764.31,9449566.0,6856459.0,2064933.0,143564.0,208558.0,9601.0,166451.0,8678944.0,770622.0,,,,,,,,,,,,,,,
2009,North Dakota,10,2261587.0,2669527,15.5,2067005.0,1513887.0,1455536.0,58351.0,15.4,106888.4,4247,722,9001,129241.6,3472.4,1985.0,10306.3,493.20000000000005,7028.7,5820.2,546.7,6850.1,2119.4,2984.2,12756.2,17859.7,10828.5,4596.8,1477.1999999999998,10320.2,6589.9,4500.1,2683.0,111382.0,3949.9,12885.6,8362.2,5151.3,3269.6,10585.8,851.79,664968.0,603186.0,8166.0,36375.0,6525.0,326.0,10390.0,651692.0,13276.0,,,,,,,,,,,,,,,
2009,Ohio,10,23371732.0,46127602,40.87,35764706.0,23659863.0,21288033.0,2371830.0,40.1,1641401.8,68040,6885,144841,1937628.5,41537.100000000006,57095.8,12003.6,17685.6,63851.0,154661.1,21749.5,154711.5,37062.1,16232.5,182970.0,236264.7,174775.1,63617.8,53271.2,301181.0,12617.9,146520.1,41513.7,1701363.8,105912.4,247486.3,118650.5,57380.9,38144.100000000006,118178.9,620.12,11528896.0,9675738.0,1421031.0,29064.0,192333.0,5187.0,205543.0,11184346.0,344550.0,,,,,,,,,,,,,,,
2009,Oklahoma,10,6996097.0,14913551,26.07,11234942.0,7158730.0,6704487.0,454243.0,25.4,532873.2,26742,3222,54553,589329.6,18218.6,17709.3,5339.1,3344.0,23041.2,33591.9,3716.0,22434.6,19116.5,10988.5,71347.4,101452.4,42236.8,16547.8,5965.3,61270.3,74007.9,27678.3,12927.5,487877.2,23906.6,62937.7,35212.600000000006,17453.6,12868.1,28740.5,765.44,3717572.0,2836043.0,281437.0,330302.0,65402.0,4953.0,199435.0,3398283.0,319289.0,,,,,,,,,,,,,,,
2009,Oregon,10,6951596.0,15263290,42.53,11986264.0,7838679.0,7015527.0,823152.0,42.1,537567.2000000001,29094,4002,47132,637321.7,16501.5,17252.4,12425.7,3923.9,25755.7,76778.9,6647.0,28199.100000000002,14496.7,2803.7,75218.4,92519.0,53740.5,24404.1,13321.9,98730.3,1166.9,21951.5,14454.3,544802.5,32158.399999999998,94096.7,34045.0,17362.2,8997.9,41619.2,1130.48,3808600.0,3391395.0,73298.0,65108.0,142352.0,14273.0,122174.0,3370395.0,438205.0,,,,,,,,,,,,,,,
2009,Pennsylvania,10,29397000.0,50714877,32.06,40034685.0,25802059.0,23766107.0,2035952.0,31.6,2049272.8,70616,8365,146434,2324879.9,48890.4,55259.5,10259.5,23466.1,79898.4,141142.4,57772.8,138493.2,50452.0,11916.8,198161.4,260530.2,225474.2,156610.5,63680.9,293590.5,25875.3,152448.09999999998,52498.0,2064349.4000000001,168061.4,294047.8,128260.5,66368.2,43675.8,132166.9,746.8,12666858.0,10659092.0,1421059.0,38449.0,348126.0,6832.0,193300.0,11973041.0,693817.0,,,,,,,,,,,,,,,
2009,Rhode Island,10,2572853.0,4213943,44.66,3351702.0,2269553.0,2019722.0,249831.0,44.1,171059.7,6191,929,11442,190588.90000000002,5837.6,4893.3,444.8,1757.7,8283.0,10680.7,6270.7,16408.6,5289.6,5519.0,17066.7,27875.2,19882.6,7716.4,4960.3,15583.9,151.8,4903.2,4195.9,162713.5,10610.4,29316.4,10827.9,3047.2,3012.4,9512.6,760.15,1053646.0,913480.0,74365.0,8886.0,31502.0,1602.0,23811.0,925785.0,127861.0,,,,,,,,,,,,,,,
2009,South Carolina,10,6780051.0,18404841,43.870000000000005,14106806.0,8720104.0,7781767.0,938337.0,43.0,587014.8,32859,3441,60620,649521.8,22167.2,24245.6,4497.6,4105.5,30381.1,54639.0,5290.0,29925.0,13526.1,16207.8,81721.8,111455.6,41335.7,19663.6,5585.2,100197.5,1050.1,45558.5,15878.5,538066.2,30352.7,90291.9,46284.8,13678.0,17980.9,35155.4,757.89,4589872.0,3141756.0,1295429.0,23923.0,59657.0,3817.0,65290.0,4364036.0,225836.0,,,,,,,,,,,,,,,
2009,South Dakota,10,1288070.0,3237352,18.39,2441739.0,1759283.0,1679327.0,79956.0,18.2,127308.2,5396,896,11934,146928.6,3628.4,2242.1,11613.7,981.0,5961.9,9284.7,1155.6,24906.9,2978.7,2022.6,13143.2,18144.4,13295.0,4074.9,1433.0,12808.0,536.7,3523.5,3147.1,128784.1,4192.9,13490.2,10337.8,3444.1,2489.2,9045.3,885.26,807067.0,701817.0,10104.0,71791.0,7615.0,533.0,15207.0,785358.0,21709.0,,,,,,,,,,,,,,,
2009,Tennessee,10,10366682.0,25275724,41.54,19501974.0,12214339.0,10966597.0,1247742.0,40.8,868378.8,36621,4709,82211,1011762.8,29978.1,38057.9,6296.4,15984.4,35983.4,83108.2,11272.6,46898.2,30043.8,6069.1,94910.9,131023.6,104313.4,38509.2,10927.4,152794.3,3659.3,69686.2,26142.1,880739.2,52223.0,118784.7,70467.1,43306.0,7688.1,67453.3,751.16,6306019.0,5031693.0,1059243.0,25799.0,91483.0,5329.0,92472.0,6027421.0,278598.0,,,,,,,,,,,,,,,
2009,Texas,10,39563465.0,99643110,30.369999999999997,72928515.0,48017183.0,44497417.0,3519766.0,29.3,3693882.8,186074,21803,401977,4716672.2,125814.4,146269.6,21923.0,25298.7,239690.3,321812.7,34387.7,221921.9,87757.7,64851.0,407839.7,560448.2,289080.4,203069.9,41289.2,625620.6,449369.5,303807.8,99799.3,4156224.0,311129.1,472813.4,263538.2,158769.0,89852.70000000001,336587.1,745.35,24801761.0,20162083.0,3020504.0,238217.0,967252.0,30395.0,383310.0,15561855.0,9239906.0,,,,,,,,,,,,,,,
2009,United States,10,688115338.0,1229599979,33.45,0.0,0.0,0.0,0.0,0.0,48233012.0,2430703,274615,4130665,57912269.0,1553864.0,1649007.0,517240.0,578156.0,2261658.0,3501375.0,752855.0,3867858.0,1456866.0,1202500.0,5526911.0,8186278.0,4315078.0,2885649.0,979879.0,6783241.0,1101713.0,3281866.0,1305477.0,49725992.0,4123435.0,7744738.0,3329157.0,1617473.0,1031278.0,3328235.0,766.27,306771529.0,241034399.0,39902270.0,3636766.0,14833733.0,657983.0,6706378.0,257444040.0,49327489.0,,,,,,,,,,,,,,,
2009,Utah,10,5153358.0,10944908,30.5,7705274.0,5444964.0,5041872.0,403092.0,29.599999999999998,346378.6,32631,3440,53887,455339.0,10568.4,11991.9,1464.2,3336.1,22241.2,42042.4,6557.700000000001,31437.1,15477.6,6047.5,44108.4,65633.5,26630.2,20333.0,6990.9,63264.5,14364.9,21222.2,12930.8,389705.5,26090.5,57314.8,30432.8,14926.7,5828.0,23001.4,1069.9099999999999,2723421.0,2514266.0,32768.0,39563.0,56305.0,25204.0,55315.0,2375838.0,347583.0,,,,,,,,,,,,,,,
2009,Vermont,10,2400842.0,2500526,26.060000000000002,2016732.0,1437533.0,1344953.0,92580.0,25.8,100865.6,3846,579,6110,104879.8,4260.2,2184.7,1211.6999999999998,1074.2,4267.2,7478.0,2881.3,5178.7,2981.0,945.2,11480.5,15406.7,10778.3,3801.1,348.5,10518.5,845.7,3040.6,2362.3999999999996,89473.3,6419.0,16011.6,7821.9,1942.3000000000002,2705.8,4859.9,832.45,624817.0,597923.0,6534.0,2379.0,7983.0,174.0,9824.0,615543.0,9274.0,,,,,,,,,,,,,,,
2009,Virginia,10,16214987.0,31799248,27.07,24294015.0,16762366.0,15650659.0,1111707.0,26.5,1397861.5,63316,6549,105059,1639741.1,38582.0,45092.3,5476.7,10501.2,61922.9,57329.6,18880.8,70163.0,95737.6,77148.6,135746.2,308632.5,97995.0,78449.79999999999,41437.5,153520.8,8620.6,96191.0,42456.9,1331108.5,214331.0,228686.4,82663.5,39303.1,25503.7,67521.7,847.89,7925937.0,5690274.0,1565478.0,39888.0,434370.0,7987.0,187940.0,7318507.0,607430.0,,,,,,,,,,,,,,,
2009,Washington,10,15700145.0,26742547,36.160000000000004,20662752.0,14107738.0,12873669.0,1234069.0,35.0,1111559.2,45511,7160,89313,1399781.7,33373.3,38459.5,21774.3,12652.7,54871.3,146416.0,9491.400000000001,56471.6,36235.3,30212.1,148513.7,214961.0,90650.1,136584.5,16199.8,189818.6,2065.6,43402.6,29549.1,1184820.6,91235.1,183727.7,89012.0,38185.4,14516.6,76182.4,950.85,6667426.0,5505691.0,250117.0,120524.0,480895.0,42221.0,267978.0,5937616.0,729810.0,,,,,,,,,,,,,,,
2009,West Virginia,10,4707951.0,7397970,31.91,5900813.0,3265681.0,3013498.0,252183.0,30.9,233949.90000000002,8056,1000,21268,256160.19999999998,7377.2,5376.6,966.3,1667.0,11760.4,9982.5,1393.6,8683.6,10975.9,2263.2,29579.2,42818.2,24435.8,5971.6,2023.4,26516.8,29657.5,16534.3,5558.6,213342.0,10403.1,27167.4,17533.6,7480.0,7422.3,11947.1,738.33,1847775.0,1742732.0,63417.0,4052.0,12591.0,451.0,24532.0,1825731.0,22044.0,,,,,,,,,,,,,,,
2009,Wisconsin,10,14414620.0,22700678,35.34,17634061.0,12444214.0,11371223.0,1072991.0,34.6,864847.6,35210,3922,70843,985295.1000000001,21413.6,21619.9,11098.5,7300.7,37701.8,95385.5,11394.5,68805.4,13102.6,3681.4,107306.7,124090.7,89591.0,34013.5,21021.6,178747.2,1944.3000000000002,83361.7,22695.2,861204.3,42716.8,130023.5,57697.8,27838.1,18443.199999999997,57137.2,841.11,5669264.0,5030324.0,363022.0,58819.0,129070.0,2562.0,85467.0,5343585.0,325679.0,,,,,,,,,,,,,,,
2009,Wyoming,10,2217485.0,2244417,25.14,1712287.0,1219115.0,1146138.0,72977.0,23.9,99651.0,6982,831,7881,145128.8,4067.0,1777.4,1780.3,807.3,7954.0,1542.3,372.5,3210.4,2984.6,1560.9,15753.7,20299.1,5597.6,2251.6,412.1,6221.2,46547.9,4678.9,2378.8,124829.6,3777.1000000000004,13806.4,7776.5,7823.5,3317.1,4951.1,1143.4,559851.0,525475.0,5402.0,14304.0,4596.0,503.0,9571.0,511082.0,48769.0,,,,,,,,,,,,,,,
2010,Alabama,10,8295448.0,19151889,41.5,14810529.0,8852256.0,7929898.0,922358.0,41.7,648275.3999999999,30258,3307,60050,710043.0,16533.2,18410.6,7641.9,2464.0,27346.6,64581.7,4557.2,38141.1,29984.1,16986.8,78868.8,125839.9,50560.2,18358.5,6647.9,109309.0,12323.5,44727.4,18890.6,584203.1,42723.4,80693.59999999999,48437.899999999994,18554.3,22316.3,40293.3,718.9300000000001,4785514.0,3365601.0,1261282.0,32866.0,55738.0,5166.0,64861.0,4599420.0,186094.0,,,,,,,,,,,,,,,
2010,Alaska,10,3951082.0,2795580,31.97,2071342.0,1442100.0,1326298.0,115802.0,32.1,141497.3,4702,706,11471,214615.8,4934.0,4112.3,2161.7,874.5,8517.9,699.2,684.0,4439.1,7932.0,9152.8,20170.7,37255.5,11544.4,4315.5,1310.7,4430.7,62855.0,3731.5,2972.4,177360.4,7656.7,19436.5,8115.7,21944.7,2626.7,4427.6,877.19,713982.0,485929.0,24623.0,106699.0,39293.0,7797.0,49641.0,673971.0,40011.0,,,,,,,,,,,,,,,
2010,Arizona,10,11029382.0,25608806,41.43,19381637.0,12198412.0,10929024.0,1269388.0,41.6,864894.5,58463,5435,87477,1002108.1,33785.2,42590.6,6595.9,8219.1,39220.4,67336.5,13316.3,54888.6,25776.5,15814.1,104447.3,146037.8,83969.8,29942.9,11098.5,84441.2,24401.8,17104.7,19704.0,856070.3,56563.1,160814.3,73536.70000000001,29636.9,24157.0,59188.3,728.53,6407342.0,5428205.0,282261.0,336508.0,190154.0,16186.0,154028.0,4503974.0,1903368.0,,,,,,,,,,,,,,,
2010,Arkansas,10,7708706.0,11685092,31.330000000000002,8936501.0,5420127.0,4996172.0,423955.0,31.3,376507.9,18010,2321,38540,406797.4,10142.6,10016.7,8537.9,1647.4,16238.900000000001,27847.8,2671.5,14948.7,9299.4,4196.3,44066.399999999994,57561.9,32937.4,11625.1,13090.1,59656.2,12874.5,31808.4,9387.5,349235.3,14263.1,44257.9,28699.0,16293.5,11214.3,30732.8,713.1,2921998.0,2346352.0,455052.0,26254.0,37970.0,6808.0,49562.0,2734546.0,187452.0,,,,,,,,,,,,,,,
2010,California,10,114218761.0,149327155,49.269999999999996,114324701.0,73443072.0,64383194.0,9059878.0,49.3,6439989.9,258718,36410,510198,7754413.0,197203.0,234040.7,112949.2,112503.0,246462.8,494354.2,92531.3,374552.8,149283.8,116775.7,765355.4,1031414.8,496921.5,593768.9,106230.5,878284.0,73537.4,383929.8,166451.9,6722998.2,680928.3,1168170.6,462173.7,186090.7,113874.6,426323.4,653.9300000000001,37319550.0,27665770.0,2486545.0,623415.0,5063484.0,182077.0,1298259.0,23258589.0,14060961.0,,,,,,,,,,,,,,,
2010,Colorado,10,8546873.0,20190685,36.57,15420517.0,10836672.0,9851773.0,984899.0,36.4,824213.6,61808,6480,66355,1027087.2,31128.800000000003,31035.5,9097.3,11916.7,37158.7,47830.8,9631.0,52798.3,29590.2,19288.1,86788.2,135666.7,64326.5,75036.8,20306.199999999997,79035.3,46786.2,31204.5,23227.8,891420.6000000001,94272.8,149685.1,56647.4,27520.8,15501.1,56308.2,1019.52,5047539.0,4464394.0,216113.0,78513.0,146389.0,8512.0,133618.0,4002968.0,1044571.0,,,,,,,,,,,,,,,
2010,Connecticut,10,12664210.0,14319103,37.97,11227593.0,7666535.0,6940275.0,726260.0,37.8,879205.0,26423,2541,37708,936088.6,18861.3,23286.0,1526.7,8744.4,26176.9,78593.8,20143.2,134504.8,10064.8,10987.3,75161.4,96213.4,73111.4,42634.5,21196.8,115788.0,617.3,37194.3,17224.9,839875.2,60263.1,139241.6,46129.3,14822.4,18569.9,57032.4,667.0,3579173.0,2952630.0,393437.0,16854.0,141690.0,3508.0,71054.0,3096772.0,482401.0,,,,,,,,,,,,,,,
2010,Delaware,10,2853659.0,3600129,33.2,2810321.0,1743578.0,1597568.0,146010.0,33.5,147923.2,13123,955,11364,232528.7,4273.1,4826.6,1518.0,2001.9,6358.700000000001,5204.6,1614.5,64456.0,2684.6000000000004,2580.5,19342.3,24607.5,15651.5,6688.7,5961.3,16228.0,6.2,11023.4,3399.2,207921.4,14384.7,35175.8,9556.3,3158.6,3833.4,8834.3,739.74,899647.0,646381.0,197045.0,5924.0,29520.0,693.0,20084.0,825912.0,73735.0,,,,,,,,,,,,,,,
2010,District of Columbia,10,5037561.0,2419665,39.1,2015045.0,1387502.0,1251414.0,136088.0,39.2,152849.6,7995,533,9165,424514.5,12702.5,10669.3,1.4,3634.2,3855.4,261.3,14719.5,13719.5,126965.0,15839.7,10647.3,153451.9,19523.2,24879.0,2372.0,944.3000000000001,0.0,682.9,27810.1,271062.6,87466.6,32367.6,4672.1,1925.4,6052.4,3747.7000000000003,1230.1399999999999,605282.0,253637.0,311117.0,3281.0,21945.0,797.0,14505.0,549454.0,55828.0,,,,,,,,,,,,,,,
2010,Florida,10,31900860.0,75399207,45.0,59934907.0,36942554.0,32778285.0,4164269.0,45.1,2922760.6,254942,22467,214590,3011993.7,127825.0,116454.2,24909.0,50825.7,135172.1,90547.70000000001,35516.100000000006,150065.1,62135.8,40356.3,299806.9,402298.8,254810.8,135915.0,40975.0,146040.8,4916.3,55493.1,79907.8,2609694.8,200145.1,534382.1,216967.3,90536.2,65340.7,198990.4,708.03,18846143.0,14833341.0,3092172.0,89377.0,477640.0,18886.0,334727.0,14595595.0,4250548.0,,,,,,,,,,,,,,,
2010,Georgia,10,15277753.0,38855140,41.53,29157052.0,18749108.0,16798872.0,1950236.0,41.6,1349682.2,109146,8773,133947,1676052.4,43135.6,55578.7,12356.3,10390.6,57281.8,73992.0,20834.9,113615.3,48814.9,34603.0,150600.6,234018.5,107045.7,130170.6,26985.0,181263.0,5227.0,107271.2,33407.5,1442033.8,109113.4,209140.8,96652.1,64964.600000000006,36219.8,128650.9,637.45,9712209.0,6151949.0,3006289.0,48696.0,326897.0,10572.0,167806.0,8855455.0,856754.0,,,,,,,,,,,,,,,
2010,Hawaii,10,4802825.0,5386868,26.8,4170074.0,2639720.0,2462421.0,177299.0,26.8,226597.7,10105,847,18988,266957.1,20389.9,8807.900000000001,1907.6,2849.6,14730.3,1303.1,3489.3,8895.5,15137.0,20852.6,24503.7,60493.3,17643.300000000003,7748.5,3000.2,5049.0,351.0,3745.9,6333.1,206463.8,11934.7,47162.4,18127.9,12713.1,6793.8,8536.7,704.6800000000001,1364004.0,349411.0,22704.0,5026.0,532191.0,139021.0,315651.0,1241849.0,122155.0,,,,,,,,,,,,,,,
2010,Idaho,10,3031089.0,6286303,36.5,4660892.0,3062356.0,2781309.0,281047.0,36.7,200807.6,12909,1644,23198,224344.9,5434.1,6967.5,10529.1,1487.3,9748.5,20904.6,1841.1,8030.0,6279.6,2475.1,23204.4,31959.2,17366.8,5687.9,2714.2,29506.4,4875.0,8601.9,4273.0,192385.7,12916.0,30370.6,17661.6,6006.9,4691.4,12278.2,796.72,1570819.0,1478953.0,10953.0,25915.0,20077.0,2799.0,32122.0,1393815.0,177004.0,,,,,,,,,,,,,,,
2010,Illinois,10,28882915.0,51386357,41.56,39570330.0,26399689.0,23619211.0,2780478.0,42.2,2163523.5999999996,99374,11543,165200,2655716.1,68321.6,82573.6,19290.6,23787.9,86646.9,184144.6,42921.8,232889.4,45819.1,15154.3,237703.6,298677.0,190313.8,93957.1,61789.0,342832.3,8155.5,158687.8,63359.0,2357039.1,204722.5,350479.7,137860.6,101333.5,49074.1,196730.5,698.16,12840545.0,10034422.0,1904090.0,73900.0,608305.0,7428.0,212400.0,10806269.0,2034276.0,,,,,,,,,,,,,,,
2010,Indiana,10,13997781.0,25969083,39.910000000000004,19871109.0,12718463.0,11435268.0,1283195.0,40.3,924102.2,45419,4357,83940,1138743.2,24520.8,30056.2,13109.0,13039.400000000001,37918.5,179522.8,12830.0,54059.6,17242.7,6036.4,88717.4,111996.3,88590.7,24972.7,12385.6,325958.4,6115.6,146435.8,25374.6,1026747.0,44474.6,125124.9,64939.2,36859.399999999994,24763.8,61653.9,623.96,6490555.0,5641377.0,605297.0,24516.0,107310.0,3540.0,108515.0,6099116.0,391439.0,,,,,,,,,,,,,,,
2010,Iowa,10,6506865.0,12207882,24.36,9442143.0,6705220.0,6294310.0,410910.0,24.6,466142.8,17980,2415,38719,569990.7,11168.7,12144.9,25712.9,4422.0,20693.5,55512.2,6258.8,58628.1,7464.1,3162.5,59241.0,69867.5,38786.0,19813.0,5406.1,108164.4,1268.0,52652.3,11851.3,500123.1,17400.2,58836.1,32729.4,18974.5,12441.300000000001,35423.6,771.81,3050819.0,2842040.0,92468.0,13714.0,54825.0,2458.0,45314.0,2897549.0,153270.0,,,,,,,,,,,,,,,
2010,Kansas,10,6681028.0,11431983,27.77,8596623.0,6004727.0,5584681.0,420046.0,28.0,455371.9,19034,2479,40649,516942.7,11979.8,15232.3,18209.7,2034.5,18333.8,46918.1,3988.6,22534.3,10794.8,13419.9,52105.3,76320.1,38940.6,20021.3,7066.3,79417.7,7864.8,32499.6,11675.3,440622.9,24988.3,61328.8,32728.1,17683.7,10540.2,36054.1,762.72,2858266.0,2504296.0,173857.0,33151.0,70206.0,2868.0,73888.0,2556092.0,302174.0,,,,,,,,,,,,,,,
2010,Kentucky,10,9849451.0,17393084,41.13,13383408.0,8251953.0,7396086.0,855867.0,41.5,577342.2,24912,3016,55784,666625.4,18441.7,16826.5,6290.5,3040.3,23359.5,57630.6,4976.8,29697.7,16605.800000000003,19037.6,69395.4,105038.9,55578.2,18628.0,9504.0,112843.8,22114.1,55213.0,14229.3,561586.4,25987.4,75306.0,39740.2,28885.8,13122.0,43014.5,741.37,4348464.0,3870210.0,344516.0,12164.0,50807.0,3212.0,67555.0,4214282.0,134182.0,,,,,,,,,,,,,,,
2010,Louisiana,10,8009629.0,18174015,29.73,13760126.0,8355094.0,7739562.0,615532.0,29.4,692029.4,39906,3315,62379,906222.5,25432.6,22147.9,7104.9,8320.0,42836.6,29439.2,8245.2,28098.699999999997,14676.699999999999,11242.2,80869.7,106788.6,57453.8,18991.2,9425.2,197369.7,76783.0,167930.5,18381.2,799433.9,38717.9,91062.7,53548.100000000006,34401.2,19494.8,41619.6,908.8399999999999,4544635.0,2907937.0,1467791.0,33171.0,72411.0,2590.0,60735.0,4350626.0,194009.0,,,,,,,,,,,,,,,
2010,Maine,10,3562520.0,5314481,33.4,4299865.0,2795609.0,2560482.0,235127.0,33.599999999999994,201947.9,7519,1451,12970,211210.1,6614.4,5907.7,3396.7,1935.5,8669.5,11013.7,3227.2999999999997,11195.1,6405.8,2758.5,21038.5,30202.9,24282.0,5126.1,2829.5,22343.6,78.5,11330.0,4446.3,181007.2,10441.0,33508.4,17267.1,4887.3,3970.1,10881.3,802.46,1327651.0,1268773.0,16421.0,8774.0,13850.0,377.0,19456.0,1310646.0,17005.0,,,,,,,,,,,,,,,
